Fullname,CalledClass,CalledMethod,isSpecific,ReturnType
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Private),view,True,View
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,DocumentConverter,convert,True,Collection<Document>
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Private),doc,True,CouchDocument
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Private),settings,True,ViewSettings
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,Collection<Document>,size,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,Collection<Document>,iterator,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),next,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),getField,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,Collection<Document>,iterator,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),numericValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,DocumentConverter,(constructor),True,DocumentConverter
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Private),view,True,View
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,DocumentConverter,convert,True,Collection<Document>
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Private),doc,True,CouchDocument
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Private),settings,True,ViewSettings
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,Collection<Document>,size,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,Collection<Document>,iterator,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),next,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),getField,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,Collection<Document>,iterator,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),numericValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testDateObject2,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,DocumentConverter,(constructor),True,DocumentConverter
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Private),view,True,View
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,DocumentConverter,convert,True,Collection<Document>
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Private),doc,True,CouchDocument
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Private),settings,True,ViewSettings
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,Collection<Document>,size,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,Collection<Document>,iterator,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Non_specific),next,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Non_specific),getField,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testParseInt,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testConditionalOnNulls,DocumentConverter,(constructor),True,DocumentConverter
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testConditionalOnNulls,(Private),view,True,View
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testConditionalOnNulls,DocumentConverter,convert,True,Collection<Document>
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testConditionalOnNulls,(Private),doc,True,CouchDocument
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testConditionalOnNulls,(Private),settings,True,ViewSettings
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testConditionalOnNulls,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testConditionalOnNulls,Collection<Document>,size,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.testConditionalOnNulls,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.doc,CouchDocument,(constructor),True,CouchDocument
com.github.rnewson.couchdb.lucene.DocumentConverterTest.doc,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.DocumentConverterTest.settings,ViewSettings,getDefaultSettings,True,ViewSettings
com.github.rnewson.couchdb.lucene.DocumentConverterTest.view,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.DocumentConverterTest.view,JSONObject,put,False,(Non_specific)
com.github.rnewson.couchdb.lucene.DocumentConverterTest.view,View,(constructor),True,View
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.setup,CustomQueryParser,(constructor),True,CustomQueryParser
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.setup,StandardAnalyzer,(constructor),False,StandardAnalyzer
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.integerRangeQuery,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.integerRangeQuery,(Private),assertRange,True,Void
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.longRangeQuery,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.longRangeQuery,(Private),assertRange,True,Void
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.floatRangeQuery,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.floatRangeQuery,(Private),assertRange,True,Void
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.doubleRangeQuery,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.doubleRangeQuery,(Private),assertRange,True,Void
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateRangeQuery,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateRangeQuery,(Private),assertRange,True,Void
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateRangeQuery,(Private),time,True,long
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateRangeQuery,(Private),time,True,long
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeRangeQuery,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeRangeQuery,(Private),assertRange,True,Void
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeRangeQuery,(Private),time,True,long
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeRangeQuery,(Private),time,True,long
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeZoneRangeQuery,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeZoneRangeQuery,(Private),assertRange,True,Void
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeZoneRangeQuery,(Private),time,True,long
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeZoneRangeQuery,(Private),time,True,long
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeTimeZoneRangeQuery,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeTimeZoneRangeQuery,(Private),assertRange,True,Void
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeTimeZoneRangeQuery,(Private),time,True,long
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.dateTimeTimeZoneRangeQuery,(Private),time,True,long
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithDashes,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithDashes,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithDashes,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithEscapedSpaces,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithEscapedSpaces,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithEscapedSpaces,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithNonAscii,CustomQueryParser,parse,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithNonAscii,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.fieldNameWithNonAscii,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.time,FieldType,toDate,True,(Unknown)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.assertRange,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.CustomQueryParserTest.assertRange,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetConfiguration,Config,(constructor),True,Config
com.github.rnewson.couchdb.lucene.ConfigTest.testGetConfiguration,Config,getConfiguration,True,HierarchicalINIConfiguration
com.github.rnewson.couchdb.lucene.ConfigTest.testGetConfiguration,(Non_specific),assertEquals,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetConfiguration,HierarchicalINIConfiguration,getString,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetConfiguration,(Non_specific),assertEquals,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetConfiguration,HierarchicalINIConfiguration,getInt,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetConfiguration,(Non_specific),fail,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetConfiguration,ConfigurationException,getMessage,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,Config,(constructor),True,Config
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,Config,getDir,True,File
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,(Non_specific),assertTrue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,File,exists,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,(Non_specific),assertTrue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,File,canRead,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,(Non_specific),assertTrue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,File,canWrite,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,(Non_specific),assertEquals,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,File,(constructor),False,File
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,(Non_specific),fail,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,ConfigurationException,getMessage,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,(Non_specific),fail,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetDir,IOException,getMessage,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetClient,Config,(constructor),True,Config
com.github.rnewson.couchdb.lucene.ConfigTest.testGetClient,Config,getClient,True,HttpClient
com.github.rnewson.couchdb.lucene.ConfigTest.testGetClient,(Non_specific),assertNotNull,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetClient,(Non_specific),fail,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetClient,ConfigurationException,getMessage,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetClient,(Non_specific),fail,False,(Non_specific)
com.github.rnewson.couchdb.lucene.ConfigTest.testGetClient,MalformedURLException,getMessage,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,PathParts,(constructor),True,PathParts
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,PathParts,getKey,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,PathParts,getDatabaseName,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,PathParts,getDesignDocumentName,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,PathParts,getViewName,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,PathParts,getCommand,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testSearchPath,(Non_specific),nullValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,PathParts,(constructor),True,PathParts
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,PathParts,getKey,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,PathParts,getDatabaseName,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,PathParts,getDesignDocumentName,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,PathParts,getViewName,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,PathParts,getCommand,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testCommandPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,PathParts,(constructor),True,PathParts
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,PathParts,getKey,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,PathParts,getDatabaseName,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,PathParts,getCommand,True,String
com.github.rnewson.couchdb.lucene.PathPartsTest.testCleanupPath,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.JsonTest.testEscapedChars,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.TikaTest.setup,Document,(constructor),False,Document
com.github.rnewson.couchdb.lucene.TikaTest.testPDF,(Private),parse,True,Void
com.github.rnewson.couchdb.lucene.TikaTest.testPDF,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testPDF,Document,getField,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testPDF,(Non_specific),not,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testPDF,(Non_specific),nullValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testXML,(Private),parse,True,Void
com.github.rnewson.couchdb.lucene.TikaTest.testXML,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testXML,Document,getField,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testXML,(Non_specific),not,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testXML,(Non_specific),nullValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testWord,(Private),parse,True,Void
com.github.rnewson.couchdb.lucene.TikaTest.testWord,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testWord,Document,getField,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testWord,(Non_specific),not,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testWord,(Non_specific),nullValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testWord,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testWord,Document,get,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.testWord,(Non_specific),containsString,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.parse,(Object),getClass,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.parse,(Non_specific),getClassLoader,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.parse,(Non_specific),getResourceAsStream,False,(Non_specific)
com.github.rnewson.couchdb.lucene.TikaTest.parse,Tika.INSTANCE,parse,True,Void
com.github.rnewson.couchdb.lucene.TikaTest.parse,InputStream,close,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.couchdbSequence,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.couchdbSequence,UpdateSequence,parseUpdateSequence,True,UpdateSequence
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.couchdbSequence,(Non_specific),notNullValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.bigcouch3Sequence,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.bigcouch3Sequence,UpdateSequence,parseUpdateSequence,True,UpdateSequence
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.bigcouch3Sequence,(Non_specific),notNullValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.bigcouch4Sequence,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.bigcouch4Sequence,UpdateSequence,parseUpdateSequence,True,UpdateSequence
com.github.rnewson.couchdb.lucene.couchdb.UpdateSequenceTest.bigcouch4Sequence,(Non_specific),notNullValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.ViewTest.noIndex,View,(constructor),True,View
com.github.rnewson.couchdb.lucene.couchdb.ViewTest.noIndex,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.ViewTest.index,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.ViewTest.index,JSONObject,put,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.ViewTest.index,View,(constructor),True,View
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.notValidDocument,CouchDocument,(constructor),True,CouchDocument
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.notValidDocument,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.validDocument,CouchDocument,(constructor),True,CouchDocument
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.validDocument,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.validDocument,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.validDocument,CouchDocument,getId,True,String
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.validDocument,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.asJson,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.asJson,CouchDocument,(constructor),True,CouchDocument
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.asJson,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.asJson,CouchDocument,asJson,True,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.CouchDocumentTest.asJson,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.notDesignDocument,DesignDocument,(constructor),True,DesignDocument
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.notDesignDocument,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.noViews,DesignDocument,(constructor),True,DesignDocument
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.noViews,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.noViews,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.noViews,DesignDocument,getAllViews,True,"Map<String,View>"
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.noViews,"Map<String,View>",size,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.noViews,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,JSONObject,put,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,JSONObject,put,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,JSONObject,(constructor),False,JSONObject
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,JSONObject,put,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,JSONObject,put,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,DesignDocument,(constructor),True,DesignDocument
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,DesignDocument,getView,True,View
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,(Non_specific),notNullValue,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,DesignDocument,getAllViews,True,"Map<String,View>"
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,"Map<String,View>",size,False,(Non_specific)
com.github.rnewson.couchdb.lucene.couchdb.DesignDocumentTest.views,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.UtilsTest.testSplitOnCommas,(Non_specific),assertArrayEquals,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.UtilsTest.testSplitOnCommas,Utils,splitOnCommas,True,String
com.github.rnewson.couchdb.lucene.util.UtilsTest.testSplitOnCommasWithEmbeddedCommas,(Non_specific),assertArrayEquals,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.UtilsTest.testSplitOnCommasWithEmbeddedCommas,Utils,splitOnCommas,True,String
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testStandard,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testStandard,Analyzers,getAnalyzer,True,(Unknown)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testStandard,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testFrench,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testFrench,Analyzers,getAnalyzer,True,(Unknown)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testFrench,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testWhitespace,(Non_specific),assertThat,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testWhitespace,Analyzers,getAnalyzer,True,(Unknown)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testWhitespace,(Non_specific),is,False,(Non_specific)
com.github.rnewson.couchdb.lucene.util.AnalyzersTest.testPerField,Analyzers,getAnalyzer,True,(Unknown)
